Bag ID,Enzyme,nmol_per_ml,SampleID,wet.wt,dry.wt,perc.moist,perc.dry,enz.raw,enz.wt,volume,activity
CO63,lap,0.025860998,CO63,3.78,2.35336,0.461538462,0.538461538,0.2136,0.115015385,125,28.10602088
QR164,nag,0.774305283,QR164,2.89,1.954402516,0,1,0.2543,0.2543,125,380.6062146
QR58,nag,2.829968187,QR58,3.04,2.0025,0.3,0.7,0.2034,0.14238,125,2484.520462
CO63,nag,1.734146052,CO63,3.78,2.35336,0.461538462,0.538461538,0.2136,0.115015385,125,1884.689222
QR164,bxyl,0.108132259,QR164,2.89,1.954402516,0,1,0.2543,0.2543,125,53.15191651
QR58,bxyl,0.157293442,QR58,3.04,2.0025,0.3,0.7,0.2034,0.14238,125,138.0929926
CO63,bxyl,0.162502154,CO63,3.78,2.35336,0.461538462,0.538461538,0.2136,0.115015385,125,176.6091494
QR164,bcell,0.181392412,QR164,2.89,1.954402516,0,1,0.2543,0.2543,125,89.16260917
QR58,bcell,0.904113581,QR58,3.04,2.0025,0.3,0.7,0.2034,0.14238,125,793.7505097
CO63,bcell,0.645543835,CO63,3.78,2.35336,0.461538462,0.538461538,0.2136,0.115015385,125,701.5842223
QR105,phos,-572.0833333,QR105,3.32,2.794079602,0.782608696,0.217391304,0.2031,0.044152174,125,-1619635.234
AS96,phos,-945.6060606,AS96,4.17,3.125888502,0.4,0.6,0.2315,0.1389,125,-850977.3764
CO183,phos,-675.5555556,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,-305993.1428
QR105,bglu,2170,QR105,3.32,2.794079602,0.782608696,0.217391304,0.2031,0.044152174,125,6143525.345
AS96,bglu,2198.055556,AS96,4.17,3.125888502,0.4,0.6,0.2315,0.1389,125,1978091.753
CO183,bglu,2228.888889,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,1009576.06
QR105,lap,-550.2777778,QR105,3.32,2.794079602,0.782608696,0.217391304,0.2031,0.044152174,125,-1557901.14
AS96,lap,-1323.75,AS96,4.17,3.125888502,0.4,0.6,0.2315,0.1389,125,-1191279.698
CO183,lap,-685.3125,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,-310412.5544
QR105,nag,-839.1666667,QR105,3.32,2.794079602,0.782608696,0.217391304,0.2031,0.044152174,125,-2375779.578
AS96,nag,-129.75,AS96,4.17,3.125888502,0.4,0.6,0.2315,0.1389,125,-116765.6587
CO183,nag,884.0625,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,400436.4416
QR105,bxyl,-135.625,QR105,3.32,2.794079602,0.782608696,0.217391304,0.2031,0.044152174,125,-383970.3341
AS96,bxyl,52,AS96,4.17,3.125888502,0.4,0.6,0.2315,0.1389,125,46796.2563
CO183,bxyl,156.5625,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,70915.04321
CO175,phos,0.863647011,CO175,3.07,7.391884058,0.71875,0.28125,0.2511,0.070621875,125,1528.646419
QR195,phos,4.000196918,QR195,2.97,2.483452381,0,1,0.2793,0.2793,125,1790.27789
QR189,phos,3.813822595,QR189,3.19,3.016354167,0,1,0.4122,0.4122,125,1156.54494
CO175,bglu,3.307779833,CO175,3.07,7.391884058,0.71875,0.28125,0.2511,0.070621875,125,5854.73664
QR195,bglu,4.238425612,QR195,2.97,2.483452381,0,1,0.2793,0.2793,125,1896.896532
QR189,bglu,5.375856613,QR189,3.19,3.016354167,0,1,0.4122,0.4122,125,1630.233083
CO175,lap,-0.017036776,CO175,3.07,7.391884058,0.71875,0.28125,0.2511,0.070621875,125,-30.15492091
QR195,lap,0.035888095,QR195,2.97,2.483452381,0,1,0.2793,0.2793,125,16.06162503
QR189,lap,-0.013242138,QR189,3.19,3.016354167,0,1,0.4122,0.4122,125,-4.015689711
CO175,nag,2.318092928,CO175,3.07,7.391884058,0.71875,0.28125,0.2511,0.070621875,125,4103.000891
QR195,nag,1.317513744,QR195,2.97,2.483452381,0,1,0.2793,0.2793,125,589.6499032
QR189,nag,2.359385345,QR189,3.19,3.016354167,0,1,0.4122,0.4122,125,715.4856094
CO175,bxyl,0.217475874,CO175,3.07,7.391884058,0.71875,0.28125,0.2511,0.070621875,125,384.9300835
QR195,bxyl,0.313590813,QR195,2.97,2.483452381,0,1,0.2793,0.2793,125,140.3467655
QR189,bxyl,0.3020089,QR189,3.19,3.016354167,0,1,0.4122,0.4122,125,91.5844553
CO175,bcell,0.824289323,CO175,3.07,7.391884058,0.71875,0.28125,0.2511,0.070621875,125,1458.983713
QR195,bcell,0.900005933,QR195,2.97,2.483452381,0,1,0.2793,0.2793,125,402.7953512
QR189,bcell,1.293336898,QR189,3.19,3.016354167,0,1,0.4122,0.4122,125,392.2055126
CO149,phos,0.265712596,CO149,2.8,0.830328947,0,1,0.246,0.246,125,135.0165629
AS200,phos,7.809241265,AS200,3.9,2.177186312,0.25,0.75,0.3902,0.29265,125,3335.572042
CO39,phos,2.290498368,CO39,3.59,1.658608696,0.368421053,0.631578947,0.2787,0.176021053,125,1626.579839
CO149,bglu,2.647447668,CO149,2.8,0.830328947,0,1,0.246,0.246,125,1345.247799
AS200,bglu,7.980917127,AS200,3.9,2.177186312,0.25,0.75,0.3902,0.29265,125,3408.900191
CO39,bglu,3.748220442,CO39,3.59,1.658608696,0.368421053,0.631578947,0.2787,0.176021053,125,2661.769983
CO149,lap,0.064858121,CO149,2.8,0.830328947,0,1,0.246,0.246,125,32.95636243
AS200,lap,0.078652861,AS200,3.9,2.177186312,0.25,0.75,0.3902,0.29265,125,33.59510537
CO39,lap,0.017418589,CO39,3.59,1.658608696,0.368421053,0.631578947,0.2787,0.176021053,125,12.36967755
CO149,nag,0.602196327,CO149,2.8,0.830328947,0,1,0.246,0.246,125,305.9940687
AS200,nag,3.512734067,AS200,3.9,2.177186312,0.25,0.75,0.3902,0.29265,125,1500.398969
CO39,nag,3.573592906,CO39,3.59,1.658608696,0.368421053,0.631578947,0.2787,0.176021053,125,2537.759578
CO149,bxyl,0.174610661,CO149,2.8,0.830328947,0,1,0.246,0.246,125,88.72492952
AS200,bxyl,0.51482431,AS200,3.9,2.177186312,0.25,0.75,0.3902,0.29265,125,219.8976209
CO39,bxyl,0.199844704,CO39,3.59,1.658608696,0.368421053,0.631578947,0.2787,0.176021053,125,141.9181827
CO149,bcell,0.37312823,CO149,2.8,0.830328947,0,1,0.246,0.246,125,189.5976778
AS200,bcell,1.551068466,AS200,3.9,2.177186312,0.25,0.75,0.3902,0.29265,125,662.510023
CO39,bcell,0.797110339,CO39,3.59,1.658608696,0.368421053,0.631578947,0.2787,0.176021053,125,566.0617901
CO156,phos,-0.021557659,CO156,2.77,0.8256,0.2,0.8,0.2442,0.19536,125,-13.79354734
QR112,phos,3.537797903,QR112,3.21,5.30984456,0.7,0.3,0.2344,0.07032,125,6288.747695
CO183,phos,0.761675771,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,345.0013265
CO156,bglu,0.487710819,CO156,2.77,0.8256,0.2,0.8,0.2442,0.19536,125,312.0590313
QR112,bglu,2.491638315,QR112,3.21,5.30984456,0.7,0.3,0.2344,0.07032,125,4429.106788
CO183,bglu,1.917541423,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,868.5511083
CO156,lap,-0.050063755,CO156,2.77,0.8256,0.2,0.8,0.2442,0.19536,125,-32.0330127
QR112,lap,0.058287417,QR112,3.21,5.30984456,0.7,0.3,0.2344,0.07032,125,103.6110221
CO183,lap,0.020333403,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,9.210022705
CO156,nag,0.228085211,CO156,2.77,0.8256,0.2,0.8,0.2442,0.19536,125,145.9390424
QR112,nag,0.916101182,QR112,3.21,5.30984456,0.7,0.3,0.2344,0.07032,125,1628.450623
CO183,nag,1.168281036,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,529.1733341
CO156,bxyl,0.019284866,CO156,2.77,0.8256,0.2,0.8,0.2442,0.19536,125,12.33931351
QR112,bxyl,0.157685066,QR112,3.21,5.30984456,0.7,0.3,0.2344,0.07032,125,280.299107
CO183,bxyl,0.059638921,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,27.01347189
CO156,bcell,0.095658093,CO156,2.77,0.8256,0.2,0.8,0.2442,0.19536,125,61.20629383
QR112,bcell,0.294899746,QR112,3.21,5.30984456,0.7,0.3,0.2344,0.07032,125,524.2102994
CO183,bcell,0.322006559,CO183,2.77,1.243401361,0.052631579,0.947368421,0.2913,0.275968421,125,145.8529918
QR139,phos,0.729849722,QR139,3.61,7.378608696,0.653846154,0.346153846,0.2033,0.070373077,125,1296.393722
AS54,phos,0.852075928,AS54,3.11,2.604808743,0.689655173,0.310344827,0.2275,0.070603448,125,1508.559342
QR139,bglu,1.30565982,QR139,3.61,7.378608696,0.653846154,0.346153846,0.2033,0.070373077,125,2319.174952
AS54,bglu,1.98400545,AS54,3.11,2.604808743,0.689655173,0.310344827,0.2275,0.070603448,125,3512.585975
QR139,lap,-0.024971507,QR139,3.61,7.378608696,0.653846154,0.346153846,0.2033,0.070373077,125,-44.35557679
AS54,lap,-0.031096219,AS54,3.11,2.604808743,0.689655173,0.310344827,0.2275,0.070603448,125,-55.05435548
QR139,nag,0.847005383,QR139,3.61,7.378608696,0.653846154,0.346153846,0.2033,0.070373077,125,1504.49117
AS54,nag,1.260781643,AS54,3.11,2.604808743,0.689655173,0.310344827,0.2275,0.070603448,125,2232.1531
QR139,bxyl,0.039516196,QR139,3.61,7.378608696,0.653846154,0.346153846,0.2033,0.070373077,125,70.19054363
AS54,bxyl,0.136022308,AS54,3.11,2.604808743,0.689655173,0.310344827,0.2275,0.070603448,125,240.820937
QR139,bcell,0.2466462,QR139,3.61,7.378608696,0.653846154,0.346153846,0.2033,0.070373077,125,438.1046891
AS54,bcell,0.658083946,AS54,3.11,2.604808743,0.689655173,0.310344827,0.2275,0.070603448,125,1165.105891
AS86,phos,1.92097193,AS86,2.3,2.563663366,0.416666667,0.583333333,0.204,0.119,125,2017.827658
CO26,phos,0.766558645,CO26,2.07,0.377532468,0.076923079,0.923076921,0.1837,0.16956923,125,565.0779365
CO33,phos,1.257228857,CO33,2.99,2.671005917,0.272727273,0.727272727,0.2313,0.168218182,125,934.2248576
AS86,bglu,3.864497975,AS86,2.3,2.563663366,0.416666667,0.583333333,0.204,0.119,125,4059.346612
CO26,bglu,3.054667362,CO26,2.07,0.377532468,0.076923079,0.923076921,0.1837,0.16956923,125,2251.784833
CO33,bglu,1.976690111,CO33,2.99,2.671005917,0.272727273,0.727272727,0.2313,0.168218182,125,1468.84398
AS86,lap,0.09829,AS86,2.3,2.563663366,0.416666667,0.583333333,0.204,0.119,125,103.2457982
CO26,lap,0.039279282,CO26,2.07,0.377532468,0.076923079,0.923076921,0.1837,0.16956923,125,28.95519565
CO33,lap,0.031155764,CO33,2.99,2.671005917,0.272727273,0.727272727,0.2313,0.168218182,125,23.15130546
AS86,nag,0.863325198,AS86,2.3,2.563663366,0.416666667,0.583333333,0.204,0.119,125,906.8541995
CO26,nag,1.200773774,CO26,2.07,0.377532468,0.076923079,0.923076921,0.1837,0.16956923,125,885.1648486
CO33,nag,1.100332018,CO33,2.99,2.671005917,0.272727273,0.727272727,0.2313,0.168218182,125,817.6375506
AS86,bxyl,0.145135751,AS86,2.3,2.563663366,0.416666667,0.583333333,0.204,0.119,125,152.45352
CO26,bxyl,0.105847938,CO26,2.07,0.377532468,0.076923079,0.923076921,0.1837,0.16956923,125,78.02708218
CO33,bxyl,0.097851694,CO33,2.99,2.671005917,0.272727273,0.727272727,0.2313,0.168218182,125,72.71188881
AS86,bcell,1.171500795,AS86,2.3,2.563663366,0.416666667,0.583333333,0.204,0.119,125,1230.568062
CO26,bcell,0.560851384,CO26,2.07,0.377532468,0.076923079,0.923076921,0.1837,0.16956923,125,413.4383521
CO33,bcell,0.393295851,CO33,2.99,2.671005917,0.272727273,0.727272727,0.2313,0.168218182,125,292.2512943
AS131,phos,0.595561594,AS131,2.9,0.812901235,0.2,0.8,0.197,0.1576,125,472.3680157
AS145,phos,2.952256623,AS145,3.09,2.636022099,0.4375,0.5625,0.2596,0.146025,125,2527.184235
AS34,phos,1.417146019,AS34,3.12,1.037213115,0.363636364,0.636363636,0.2748,0.174872727,125,1012.983873
AS131,bglu,1.68257377,AS131,2.9,0.812901235,0.2,0.8,0.197,0.1576,125,1334.528688
AS145,bglu,1.442038839,AS145,3.09,2.636022099,0.4375,0.5625,0.2596,0.146025,125,1234.410922
AS34,bglu,4.601317595,AS34,3.12,1.037213115,0.363636364,0.636363636,0.2748,0.174872727,125,3289.047465
AS131,lap,0.026533521,AS131,2.9,0.812901235,0.2,0.8,0.197,0.1576,125,21.04498802
AS145,lap,0.116582347,AS145,3.09,2.636022099,0.4375,0.5625,0.2596,0.146025,125,99.79656499
AS34,lap,0.045958309,AS34,3.12,1.037213115,0.363636364,0.636363636,0.2748,0.174872727,125,32.85125572
AS131,nag,0.35831039,AS131,2.9,0.812901235,0.2,0.8,0.197,0.1576,125,284.1928853
AS145,nag,0.945392516,AS145,3.09,2.636022099,0.4375,0.5625,0.2596,0.146025,125,809.2728264
AS34,nag,1.129023816,AS34,3.12,1.037213115,0.363636364,0.636363636,0.2748,0.174872727,125,807.0325171
AS131,bxyl,0.054625076,AS131,2.9,0.812901235,0.2,0.8,0.197,0.1576,125,43.32572659
AS145,bxyl,0.085849165,AS145,3.09,2.636022099,0.4375,0.5625,0.2596,0.146025,125,73.4884137
AS34,bxyl,0.092014681,AS34,3.12,1.037213115,0.363636364,0.636363636,0.2748,0.174872727,125,65.7726071
AS131,bcell,0.24789706,AS131,2.9,0.812901235,0.2,0.8,0.197,0.1576,125,196.6188609
AS145,bcell,0.490712434,AS145,3.09,2.636022099,0.4375,0.5625,0.2596,0.146025,125,420.058581
AS34,bcell,0.537341727,AS34,3.12,1.037213115,0.363636364,0.636363636,0.2748,0.174872727,125,384.0948616
AS160,phos,1.927648756,AS160,3.13,0.596467391,0,1,0.3792,0.3792,125,635.4327388
QR145,phos,7.704589565,QR145,3.28,1.3875,0.142857143,0.857142857,0.249,0.213428571,125,4512.393496
AS160,bglu,2.333209926,AS160,3.13,0.596467391,0,1,0.3792,0.3792,125,769.1224702
QR145,bglu,11.73533886,QR145,3.28,1.3875,0.142857143,0.857142857,0.249,0.213428571,125,6873.106777
AS160,lap,0.026820684,AS160,3.13,0.596467391,0,1,0.3792,0.3792,125,8.841206486
QR145,lap,-0.031825084,QR145,3.28,1.3875,0.142857143,0.857142857,0.249,0.213428571,125,-18.63918941
AS160,nag,0.612005173,AS160,3.13,0.596467391,0,1,0.3792,0.3792,125,201.7422117
QR145,nag,3.181482831,QR145,3.28,1.3875,0.142857143,0.857142857,0.249,0.213428571,125,1863.318261
AS160,bxyl,0.146347031,AS160,3.13,0.596467391,0,1,0.3792,0.3792,125,48.24203305
QR145,bxyl,0.31531382,QR145,3.28,1.3875,0.142857143,0.857142857,0.249,0.213428571,125,184.6717491
AS160,bcell,0.764929462,AS160,3.13,0.596467391,0,1,0.3792,0.3792,125,252.1523808
QR145,bcell,2.902584923,QR145,3.28,1.3875,0.142857143,0.857142857,0.249,0.213428571,125,1699.97444
QR78,phos,7.732681135,QR78,3.25,1.874587629,0.090909091,0.909090909,0.2722,0.247454545,125,3906.111896
CO6,phos,1.665509108,CO6,3.22,2.229639175,0.25,0.75,0.2846,0.21345,125,975.3508477
CO100,phos,1.39079961,CO100,2,0.437183099,0.250000001,0.749999999,0.2756,0.2067,125,841.0737844
QR78,bglu,3.835340404,QR78,3.25,1.874587629,0.090909091,0.909090909,0.2722,0.247454545,125,1937.396423
CO6,bglu,2.648976195,CO6,3.22,2.229639175,0.25,0.75,0.2846,0.21345,125,1551.28613
CO100,bglu,4.349026173,CO100,2,0.437183099,0.250000001,0.749999999,0.2756,0.2067,125,2630.03518
QR78,lap,0.011048519,QR78,3.25,1.874587629,0.090909091,0.909090909,0.2722,0.247454545,125,5.581085156
CO6,lap,-0.084727166,CO6,3.22,2.229639175,0.25,0.75,0.2846,0.21345,125,-49.61768923
CO100,lap,-0.083305232,CO100,2,0.437183099,0.250000001,0.749999999,0.2756,0.2067,125,-50.37810346
QR78,nag,1.317722178,QR78,3.25,1.874587629,0.090909091,0.909090909,0.2722,0.247454545,125,665.6385004
CO6,nag,2.154160721,CO6,3.22,2.229639175,0.25,0.75,0.2846,0.21345,125,1261.513657
CO100,nag,2.455481787,CO100,2,0.437183099,0.250000001,0.749999999,0.2756,0.2067,125,1484.930931
QR78,bxyl,0.268704403,QR78,3.25,1.874587629,0.090909091,0.909090909,0.2722,0.247454545,125,135.734223
CO6,bxyl,0.155989021,CO6,3.22,2.229639175,0.25,0.75,0.2846,0.21345,125,91.3498599
CO100,bxyl,0.137119606,CO100,2,0.437183099,0.250000001,0.749999999,0.2756,0.2067,125,82.92187098
QR78,bcell,1.165899609,QR78,3.25,1.874587629,0.090909091,0.909090909,0.2722,0.247454545,125,588.9463501
CO6,bcell,0.77932072,CO6,3.22,2.229639175,0.25,0.75,0.2846,0.21345,125,456.3836493
CO100,bcell,0.744418063,CO100,2,0.437183099,0.250000001,0.749999999,0.2756,0.2067,125,450.1802512
QR44,phos,4.083769039,QR44,3.1,1.012747253,0.555555556,0.444444444,0.2785,0.123777778,125,4124.093501
QR48,phos,5.618938423,QR48,3.22,1.111666667,0.357142857,0.642857143,0.261,0.167785714,125,4186.097172
QR121,phos,0.78606563,QR121,1.74,0.294782609,0.375000002,0.624999998,0.1804,0.11275,125,871.4696564
QR44,bglu,4.187872825,QR44,3.1,1.012747253,0.555555556,0.444444444,0.2785,0.123777778,125,4229.225242
QR48,bglu,4.296286749,QR48,3.22,1.111666667,0.357142857,0.642857143,0.261,0.167785714,125,3200.724488
QR121,bglu,1.157324756,QR121,1.74,0.294782609,0.375000002,0.624999998,0.1804,0.11275,125,1283.06514
QR44,lap,0.102127691,QR44,3.1,1.012747253,0.555555556,0.444444444,0.2785,0.123777778,125,103.1361328
QR48,lap,0.044240798,QR48,3.22,1.111666667,0.357142857,0.642857143,0.261,0.167785714,125,32.95930015
QR121,lap,0.00238051,QR121,1.74,0.294782609,0.375000002,0.624999998,0.1804,0.11275,125,2.639145968
QR44,nag,1.179172159,QR44,3.1,1.012747253,0.555555556,0.444444444,0.2785,0.123777778,125,1190.815688
QR48,nag,1.372877672,QR48,3.22,1.111666667,0.357142857,0.642857143,0.261,0.167785714,125,1022.790945
QR121,nag,0.484569911,QR121,1.74,0.294782609,0.375000002,0.624999998,0.1804,0.11275,125,537.2171967
QR44,bxyl,0.18529038,QR44,3.1,1.012747253,0.555555556,0.444444444,0.2785,0.123777778,125,187.1199971
QR48,bxyl,0.193313322,QR48,3.22,1.111666667,0.357142857,0.642857143,0.261,0.167785714,125,144.0180139
QR121,bxyl,0.054231828,QR121,1.74,0.294782609,0.375000002,0.624999998,0.1804,0.11275,125,60.12397823
QR44,bcell,-5.99236933,QR44,3.1,1.012747253,0.555555556,0.444444444,0.2785,0.123777778,125,-6051.539932
QR48,bcell,-7.895556458,QR48,3.22,1.111666667,0.357142857,0.642857143,0.261,0.167785714,125,-5882.172765
QR121,bcell,-8.634246756,QR121,1.74,0.294782609,0.375000002,0.624999998,0.1804,0.11275,125,-9572.33565
AS165,phos,2.161289911,AS165,1.96,0.471470588,0,1,0.2409,0.2409,125,1121.46633
CO86,phos,0.994595266,CO86,1.87,0.383333333,0,1,0.222,0.222,125,560.0198571
CO61,phos,2.059961808,CO61,3.75,1.924796748,0.235294117,0.764705883,0.2444,0.186894118,125,1377.759925
AS165,bglu,1.951343988,AS165,1.96,0.471470588,0,1,0.2409,0.2409,125,1012.528014
CO86,bglu,2.298165602,CO86,1.87,0.383333333,0,1,0.222,0.222,125,1294.012163
CO61,bglu,2.483331156,CO61,3.75,1.924796748,0.235294117,0.764705883,0.2444,0.186894118,125,1660.921156
AS165,lap,0.010033239,AS165,1.96,0.471470588,0,1,0.2409,0.2409,125,5.206122268
CO86,lap,-0.013593038,CO86,1.87,0.383333333,0,1,0.222,0.222,125,-7.653737832
CO61,lap,0.000155287,CO61,3.75,1.924796748,0.235294117,0.764705883,0.2444,0.186894118,125,0.103860424
AS165,nag,0.732411592,AS165,1.96,0.471470588,0,1,0.2409,0.2409,125,380.0392238
CO86,nag,0.741160398,CO86,1.87,0.383333333,0,1,0.222,0.222,125,417.3200437
CO61,nag,2.726536484,CO61,3.75,1.924796748,0.235294117,0.764705883,0.2444,0.186894118,125,1823.583664
AS165,bxyl,0.178393969,AS165,1.96,0.471470588,0,1,0.2409,0.2409,125,92.56640139
CO86,bxyl,0.093718027,CO86,1.87,0.383333333,0,1,0.222,0.222,125,52.76915929
CO61,bxyl,0.16236237,CO61,3.75,1.924796748,0.235294117,0.764705883,0.2444,0.186894118,125,108.5924826
AS165,bcell,0.461949974,AS165,1.96,0.471470588,0,1,0.2409,0.2409,125,239.7000694
CO86,bcell,0.360315012,CO86,1.87,0.383333333,0,1,0.222,0.222,125,202.8800742
CO61,bcell,0.464973838,CO61,3.75,1.924796748,0.235294117,0.764705883,0.2444,0.186894118,125,310.9874743
AS8,phos,1.574640843,AS8,2.43,0.413839286,0,1,0.2677,0.2677,125,735.2637483
AS176,phos,6.194271878,AS176,3.08,1.226815642,0.2,0.8,0.3047,0.24376,125,3176.419366
CO141,phos,0.935403029,CO141,2.08,0.346375,0.222222222,0.777777778,0.2906,0.226022222,125,517.3180652
AS8,bglu,4.150343126,AS8,2.43,0.413839286,0,1,0.2677,0.2677,125,1937.963731
AS176,bglu,7.797459829,AS176,3.08,1.226815642,0.2,0.8,0.3047,0.24376,125,3998.533306
CO141,bglu,4.17312834,CO141,2.08,0.346375,0.222222222,0.777777778,0.2906,0.226022222,125,2307.919274
AS8,lap,0.004410619,AS8,2.43,0.413839286,0,1,0.2677,0.2677,125,2.059497229
AS176,lap,-0.009095774,AS176,3.08,1.226815642,0.2,0.8,0.3047,0.24376,125,-4.664308283
CO141,lap,-0.014735013,CO141,2.08,0.346375,0.222222222,0.777777778,0.2906,0.226022222,125,-8.149095328
AS8,nag,1.104279764,AS8,2.43,0.413839286,0,1,0.2677,0.2677,125,515.6330613
AS176,nag,2.590494849,AS176,3.08,1.226815642,0.2,0.8,0.3047,0.24376,125,1328.404398
CO141,nag,1.454633492,CO141,2.08,0.346375,0.222222222,0.777777778,0.2906,0.226022222,125,804.4748204
AS8,bxyl,0.212755705,AS8,2.43,0.413839286,0,1,0.2677,0.2677,125,99.34427776
AS176,bxyl,0.257944215,AS176,3.08,1.226815642,0.2,0.8,0.3047,0.24376,125,132.273658
CO141,bxyl,0.212715383,CO141,2.08,0.346375,0.222222222,0.777777778,0.2906,0.226022222,125,117.6407462
AS8,bcell,0.909566481,AS8,2.43,0.413839286,0,1,0.2677,0.2677,125,424.7135232
AS176,bcell,1.668791532,AS176,3.08,1.226815642,0.2,0.8,0.3047,0.24376,125,855.7554214
CO141,bcell,0.86168386,CO141,2.08,0.346375,0.222222222,0.777777778,0.2906,0.226022222,125,476.5481974
QR9,phos,-20330.1675,QR9,3.04,1.604545455,0,1,0.3236,0.3236,125,-7853124.033
AS18,phos,2.072024353,AS18,3,0.438235294,0,1,0.2179,0.2179,125,1188.632603
QR106,phos,3.239982441,QR106,3.57,2.315154185,0.142857143,0.857142857,0.3305,0.283285714,125,1429.644296
QR9,bglu,2.797934817,QR9,3.04,1.604545455,0,1,0.3236,0.3236,125,1080.784463
AS18,bglu,2.573947016,AS18,3,0.438235294,0,1,0.2179,0.2179,125,1476.564373
QR106,bglu,4.305661455,QR106,3.57,2.315154185,0.142857143,0.857142857,0.3305,0.283285714,125,1899.875833
QR9,lap,-0.050040633,QR9,3.04,1.604545455,0,1,0.3236,0.3236,125,-19.32966368
AS18,lap,0.07091669,AS18,3,0.438235294,0,1,0.2179,0.2179,125,40.68190102
QR106,lap,0.038300203,QR106,3.57,2.315154185,0.142857143,0.857142857,0.3305,0.283285714,125,16.89998854
QR9,nag,1.665587085,QR9,3.04,1.604545455,0,1,0.3236,0.3236,125,643.3819087
AS18,nag,1.037201858,AS18,3,0.438235294,0,1,0.2179,0.2179,125,594.9987712
QR106,nag,1.148865473,QR106,3.57,2.315154185,0.142857143,0.857142857,0.3305,0.283285714,125,506.9376149
QR9,bxyl,0.094553645,QR9,3.04,1.604545455,0,1,0.3236,0.3236,125,36.52412131
AS18,bxyl,0.123627176,AS18,3,0.438235294,0,1,0.2179,0.2179,125,70.91967415
QR106,bxyl,0.14692205,QR106,3.57,2.315154185,0.142857143,0.857142857,0.3305,0.283285714,125,64.82944745
QR9,bcell,0.367088581,QR9,3.04,1.604545455,0,1,0.3236,0.3236,125,141.7987411
AS18,bcell,0.688442224,AS18,3,0.438235294,0,1,0.2179,0.2179,125,394.930142
QR106,bcell,0.908823472,QR106,3.57,2.315154185,0.142857143,0.857142857,0.3305,0.283285714,125,401.0189304
AS164,phos,3.472421551,AS164,3.2,1.320207254,0.2,0.8,0.326,0.2608,125,1664.312476
QR27,phos,3.721022321,QR27,2.96,2.176428571,0.285714285,0.714285715,0.2802,0.200142857,125,2323.978967
AS158,phos,3.578748342,AS158,2.67,0.827205882,0.142857143,0.857142857,0.2673,0.229114286,125,1952.490831
AS164,bglu,10.39774337,AS164,3.2,1.320207254,0.2,0.8,0.326,0.2608,125,4983.580984
QR27,bglu,2.95913694,QR27,2.96,2.176428571,0.285714285,0.714285715,0.2802,0.200142857,125,1848.140489
AS158,bglu,4.285432388,AS158,2.67,0.827205882,0.142857143,0.857142857,0.2673,0.229114286,125,2338.042982
AS164,lap,0.138147618,AS164,3.2,1.320207254,0.2,0.8,0.326,0.2608,125,66.21339044
QR27,lap,0.021372741,QR27,2.96,2.176428571,0.285714285,0.714285715,0.2802,0.200142857,125,13.34842829
AS158,lap,0.09616597,AS158,2.67,0.827205882,0.142857143,0.857142857,0.2673,0.229114286,125,52.46615749
AS164,nag,1.302137939,AS164,3.2,1.320207254,0.2,0.8,0.326,0.2608,125,624.1075245
QR27,nag,1.259775049,QR27,2.96,2.176428571,0.285714285,0.714285715,0.2802,0.200142857,125,786.7974081
AS158,nag,1.279573328,AS158,2.67,0.827205882,0.142857143,0.857142857,0.2673,0.229114286,125,698.108655
AS164,bxyl,0.51218822,AS164,3.2,1.320207254,0.2,0.8,0.326,0.2608,125,245.4889856
QR27,bxyl,0.056498032,QR27,2.96,2.176428571,0.285714285,0.714285715,0.2802,0.200142857,125,35.28606573
AS158,bxyl,0.179674784,AS158,2.67,0.827205882,0.142857143,0.857142857,0.2673,0.229114286,125,98.02683347
AS164,bcell,2.503499112,AS164,3.2,1.320207254,0.2,0.8,0.326,0.2608,125,1199.913301
QR27,bcell,0.331290769,QR27,2.96,2.176428571,0.285714285,0.714285715,0.2802,0.200142857,125,206.908939
AS158,bcell,0.669612482,AS158,2.67,0.827205882,0.142857143,0.857142857,0.2673,0.229114286,125,365.3266749
AS19,phos,2.613058601,AS19,2.99,0.414035088,0.200000001,0.799999999,0.2955,0.2364,125,1381.693423
QR181,phos,6.636244059,QR181,2.84,0.795194805,0,1,0.4032,0.4032,125,2057.36733
QR170,phos,4.115656876,QR170,1.96,0.586666667,0.200000001,0.799999999,0.2402,0.19216,125,2677.233085
AS19,bglu,2.726597256,AS19,2.99,0.414035088,0.200000001,0.799999999,0.2955,0.2364,125,1441.728668
QR181,bglu,3.399676355,QR181,2.84,0.795194805,0,1,0.4032,0.4032,125,1053.967124
QR170,bglu,2.875727463,QR170,1.96,0.586666667,0.200000001,0.799999999,0.2402,0.19216,125,1870.659518
