"Enzyme","Sample","nmol_per_ml","SampleID","wet.wt","dry.wt","perc.moist","perc.dry","enz.raw","enz.wt","volume","activity"
"phos","CO39","2.38292645478274","CO39",3.59,1.658608696,"0.368421053","0.631578947",0.2787,"0.176021053",125,1692.216935254
"bglu","CO149","2.64311416421328","CO149",2.8,0.830328947,"0","1",0.246,"0.246",125,1343.04581514902
"bglu","AS200","7.96709129511677","AS200",3.9,2.177186312,"0.25","0.75",0.3902,"0.29265",125,3402.99474419818
"bglu","CO39","3.73700623700624","CO39",3.59,1.658608696,"0.368421053","0.631578947",0.2787,"0.176021053",125,2653.80630137339
"lap","CO149","0.108695652173913","CO149",2.8,0.830328947,"0","1",0.246,"0.246",125,55.2315305761753
"lap","AS200","0.0828180212014134","AS200",3.9,2.177186312,"0.25","0.75",0.3902,"0.29265",125,35.3741761495871
"lap","CO39","0.051434503586259","CO39",3.59,1.658608696,"0.368421053","0.631578947",0.2787,"0.176021053",125,36.5258180127031
"nag","CO149","0.607207207207207","CO149",2.8,0.830328947,"0","1",0.246,"0.246",125,308.540247564638
"nag","AS200","3.50906735751295","AS200",3.9,2.177186312,"0.25","0.75",0.3902,"0.29265",125,1498.83280262812
"nag","CO39","3.57619240097009","CO39",3.59,1.658608696,"0.368421053","0.631578947",0.2787,"0.176021053",125,2539.60558979988
"bxyl","CO149","0.173432130584192","CO149",2.8,0.830328947,"0","1",0.246,"0.246",125,88.1260826139187
"bxyl","AS200","0.512186293436293","AS200",3.9,2.177186312,"0.25","0.75",0.3902,"0.29265",125,218.770841208053
"bxyl","CO39","0.196318228630278","CO39",3.59,1.658608696,"0.368421053","0.631578947",0.2787,"0.176021053",125,139.413883513041
"bcell","CO149","0.379001883239171","CO149",2.8,0.830328947,"0","1",0.246,"0.246",125,192.582257743481
"bcell","AS200","1.55336662967074","AS200",3.9,2.177186312,"0.25","0.75",0.3902,"0.29265",125,663.491640898146
"bcell","CO39","0.798274525009694","CO39",3.59,1.658608696,"0.368421053","0.631578947",0.2787,"0.176021053",125,566.888527966094
"phos","CO156","0.109215017064846","CO156",2.77,0.8256,"0.2","0.8",0.2442,"0.19536",125,69.880615955701
"phos","QR112","3.55383734249714","QR112",3.21,5.30984456,"0.7","0.3",0.2344,"0.07032",125,6317.2592123456
"phos","CO183","0.789915966386554","CO183",2.77,1.243401361,"0.052631579","0.947368421",0.2913,"0.275968421",125,357.792733822683
"bglu","CO156","0.492930466782878","CO156",2.77,0.8256,"0.2","0.8",0.2442,"0.19536",125,315.398793754401
"bglu","QR112","2.47738343771747","QR112",3.21,5.30984456,"0.7","0.3",0.2344,"0.07032",125,4403.76748741018
"bglu","CO183","1.91360186806772","CO183",2.77,1.243401361,"0.052631579","0.947368421",0.2913,"0.275968421",125,866.766685266736
"lap","CO156","-0.0764167782240071","CO156",2.77,0.8256,"0.2","0.8",0.2442,"0.19536",125,-48.8948468366139
"lap","QR112","-0.00309405940594059","QR112",3.21,5.30984456,"0.7","0.3",0.2344,"0.07032",125,-5.49996339224365
"lap","CO183","-0.0646779303062302","CO183",2.77,1.243401361,"0.052631579","0.947368421",0.2913,"0.275968421",125,-29.2958928379663
"nag","CO156","0.229427188382412","CO156",2.77,0.8256,"0.2","0.8",0.2442,"0.19536",125,146.797699364258
"nag","QR112","0.915372316126085","QR112",3.21,5.30984456,"0.7","0.3",0.2344,"0.07032",125,1627.15499880206
"nag","CO183","1.16717218852077","CO183",2.77,1.243401361,"0.052631579","0.947368421",0.2913,"0.275968421",125,528.671081410058
"bxyl","CO156","0.0191864927091328","CO156",2.77,0.8256,"0.2","0.8",0.2442,"0.19536",125,12.2763697207289
"bxyl","QR112","0.15618125824901","QR112",3.21,5.30984456,"0.7","0.3",0.2344,"0.07032",125,277.625956785072
"bxyl","CO183","0.0589670597803985","CO183",2.77,1.243401361,"0.052631579","0.947368421",0.2913,"0.275968421",125,26.709151887164
"bcell","CO156","0.0954678976080571","CO156",2.77,0.8256,"0.2","0.8",0.2442,"0.19536",125,61.084598694754
"bcell","QR112","0.294182459233142","QR112",3.21,5.30984456,"0.7","0.3",0.2344,"0.07032",125,522.93525887575
"bcell","CO183","0.320907432740538","CO183",2.77,1.243401361,"0.052631579","0.947368421",0.2913,"0.275968421",125,145.355142255814
"phos","QR139","0.682962962962963","QR139",3.61,7.378608696,"0.653846154","0.346153846",0.2033,"0.070373077",125,1213.11123528634
"phos","AS54","0.83712591366708","AS54",3.11,2.604808743,"0.689655173","0.310344827",0.2275,"0.070603448",125,1482.09106173377
"bglu","QR139","1.3020604997808","QR139",3.61,7.378608696,"0.653846154","0.346153846",0.2033,"0.070373077",125,2312.78166894138
"bglu","AS54","1.97986080260625","AS54",3.11,2.604808743,"0.689655173","0.310344827",0.2275,"0.070603448",125,3505.24807691802
"lap","QR139","0.0176056338028169","QR139",3.61,7.378608696,"0.653846154","0.346153846",0.2033,"0.070373077",125,31.2719625056627
"lap","AS54","-0.0289351851851852","AS54",3.11,2.604808743,"0.689655173","0.310344827",0.2275,"0.070603448",125,-51.2283500396206
"nag","QR139","0.848495451364591","QR139",3.61,7.378608696,"0.653846154","0.346153846",0.2033,"0.070373077",125,1507.13789906577
"nag","AS54","1.26292528352235","AS54",3.11,2.604808743,"0.689655173","0.310344827",0.2275,"0.070603448",125,2235.94831289675
"bxyl","QR139","0.0380794701986755","QR139",3.61,7.378608696,"0.653846154","0.346153846",0.2033,"0.070373077",125,67.6385626115856
"bxyl","AS54","0.13431151241535","AS54",3.11,2.604808743,"0.689655173","0.310344827",0.2275,"0.070603448",125,237.792055876913
"bcell","QR139","0.244578313253012","QR139",3.61,7.378608696,"0.653846154","0.346153846",0.2033,"0.070373077",125,434.431610211196
"bcell","AS54","0.658795646067416","AS54",3.11,2.604808743,"0.689655173","0.310344827",0.2275,"0.070603448",125,1166.3659225032
"phos","AS86","1.82984790874525","AS86",2.3,2.563663366,"0.416666667","0.583333333",0.204,"0.119",125,1922.10914784165
"phos","CO26","0.780487804878049","CO26",2.07,0.377532468,"0.076923079","0.923076921",0.1837,"0.16956923",125,575.345984703452
"phos","CO33","1.18874773139746","CO33",2.99,2.671005917,"0.272727273","0.727272727",0.2313,"0.168218182",125,883.337726386096
"bglu","AS86","3.85075519665022","AS86",2.3,2.563663366,"0.416666667","0.583333333",0.204,"0.119",125,4044.91092085107
"bglu","CO26","3.03962062108001","CO26",2.07,0.377532468,"0.076923079","0.923076921",0.1837,"0.16956923",125,2240.69294668025
"bglu","CO33","1.9601381042059","CO33",2.99,2.671005917,"0.272727273","0.727272727",0.2313,"0.168218182",125,1456.5444716656
"lap","AS86","0.0684222631094756","AS86",2.3,2.563663366,"0.416666667","0.583333333",0.204,"0.119",125,71.8721251149954
"lap","CO26","0.0787659993436167","CO26",2.07,0.377532468,"0.076923079","0.923076921",0.1837,"0.16956923",125,58.0633049873028
"lap","CO33","0.017688679245283","CO33",2.99,2.671005917,"0.272727273","0.727272727",0.2313,"0.168218182",125,13.1441493385083
"nag","AS86","0.864385524901469","AS86",2.3,2.563663366,"0.416666667","0.583333333",0.204,"0.119",125,907.967988341879
"nag","CO26","1.19916921731526","CO26",2.07,0.377532468,"0.076923079","0.923076921",0.1837,"0.16956923",125,883.982030020467
"nag","CO33","1.0994164235098","CO33",2.99,2.671005917,"0.272727273","0.727272727",0.2313,"0.168218182",125,816.957188009112
"bxyl","AS86","0.144623655913978","AS86",2.3,2.563663366,"0.416666667","0.583333333",0.204,"0.119",125,151.915604951658
"bxyl","CO26","0.104012801575579","CO26",2.07,0.377532468,"0.076923079","0.923076921",0.1837,"0.16956923",125,76.6742892973411
"bxyl","CO33","0.0968509288627095","CO33",2.99,2.671005917,"0.272727273","0.727272727",0.2313,"0.168218182",125,71.9682377011939
"bcell","AS86","1.16527942925089","AS86",2.3,2.563663366,"0.416666667","0.583333333",0.204,"0.119",125,1224.033013919
"bcell","CO26","0.558066759388039","CO26",2.07,0.377532468,"0.076923079","0.923076921",0.1837,"0.16956923",125,411.385632425794
"bcell","CO33","0.391238012205754","CO33",2.99,2.671005917,"0.272727273","0.727272727",0.2313,"0.168218182",125,290.722149914325
"phos","AS131","0.431957186544342","AS131",2.9,0.812901235,"0.2","0.8",0.197,"0.1576",125,342.605636535804
"phos","AS145","2.71980892670548","AS145",3.09,2.636022099,"0.4375","0.5625",0.2596,"0.146025",125,2328.20486792114
"phos","AS34","1.12621685129238","AS34",3.12,1.037213115,"0.363636364","0.636363636",0.2748,"0.174872727",125,805.026082835361
"bglu","AS131","1.68014012395581","AS131",2.9,0.812901235,"0.2","0.8",0.197,"0.1576",125,1332.59844856901
"bglu","AS145","1.44747439880336","AS145",3.09,2.636022099,"0.4375","0.5625",0.2596,"0.146025",125,1239.06385790392
"bglu","AS34","4.58817829457364","AS34",3.12,1.037213115,"0.363636364","0.636363636",0.2748,"0.174872727",125,3279.65541946232
"lap","AS131","0.00110132158590308","AS131",2.9,0.812901235,"0.2","0.8",0.197,"0.1576",125,0.873510141103331
"lap","AS145","0.0625607385811467","AS145",3.09,2.636022099,"0.4375","0.5625",0.2596,"0.146025",125,53.5531061300691
"lap","AS34","0.00693160813308688","AS34",3.12,1.037213115,"0.363636364","0.636363636",0.2748,"0.174872727",125,4.95475213030709
"nag","AS131","0.360235003092146","AS131",2.9,0.812901235,"0.2","0.8",0.197,"0.1576",125,285.719386970293
"nag","AS145","0.943519261637239","AS145",3.09,2.636022099,"0.4375","0.5625",0.2596,"0.146025",125,807.669287482656
"nag","AS34","1.12453531598513","AS34",3.12,1.037213115,"0.363636364","0.636363636",0.2748,"0.174872727",125,803.824112024863
"bxyl","AS131","0.0551323175621492","AS131",2.9,0.812901235,"0.2","0.8",0.197,"0.1576",125,43.7280437517046
"bxyl","AS145","0.0843276732446076","AS145",3.09,2.636022099,"0.4375","0.5625",0.2596,"0.146025",125,72.1859897659713
"bxyl","AS34","0.0914106447425357","AS34",3.12,1.037213115,"0.363636364","0.636363636",0.2748,"0.174872727",125,65.3408383848041
"bcell","AS131","0.247093023255814","AS131",2.9,0.812901235,"0.2","0.8",0.197,"0.1576",125,195.981141541731
"bcell","AS145","0.486324130879346","AS145",3.09,2.636022099,"0.4375","0.5625",0.2596,"0.146025",125,416.302115116715
"bcell","AS34","0.536833855799373","AS34",3.12,1.037213115,"0.363636364","0.636363636",0.2748,"0.174872727",125,383.731832436751
"phos","AS160","1.96444112893199","AS160",3.13,0.596467391,"0","1",0.3792,"0.3792",125,647.561026151104
"phos","QR145","7.65437454808387","QR145",3.28,1.3875,"0.142857143","0.857142857",0.249,"0.213428571",125,4482.9837637365
"bglu","AS160","2.33276401935667","AS160",3.13,0.596467391,"0","1",0.3792,"0.3792",125,768.975481064303
"bglu","QR145","11.7142290923504","QR145",3.28,1.3875,"0.142857143","0.857142857",0.249,"0.213428571",125,6860.74329075558
"lap","AS160","-0.0366262034323985","AS160",3.13,0.596467391,"0","1",0.3792,"0.3792",125,-12.0735111525575
"lap","QR145","-0.0523704520396913","QR145",3.28,1.3875,"0.142857143","0.857142857",0.249,"0.213428571",125,-30.6721188934044
"nag","AS160","0.609840954274354","AS160",3.13,0.596467391,"0","1",0.3792,"0.3792",125,201.028795580945
"nag","QR145","3.1790060851927","QR145",3.28,1.3875,"0.142857143","0.857142857",0.249,"0.213428571",125,1861.86769084954
"bxyl","AS160","0.144957125357289","AS160",3.13,0.596467391,"0","1",0.3792,"0.3792",125,47.7838625254777
"bxyl","QR145","0.313676286072773","QR145",3.28,1.3875,"0.142857143","0.857142857",0.249,"0.213428571",125,183.71268464847
"bcell","AS160","0.762391005048187","AS160",3.13,0.596467391,"0","1",0.3792,"0.3792",125,251.315600292783
"bcell","QR145","2.90049085229808","QR145",3.28,1.3875,"0.142857143","0.857142857",0.249,"0.213428571",125,1698.74799254154
"phos","QR78","7.68200089325592","QR78",3.25,1.874587629,"0.090909091","0.909090909",0.2722,"0.247454545",125,3880.51111228121
"phos","CO6","1.58384603249724","CO6",3.22,2.229639175,"0.25","0.75",0.2846,"0.21345",125,927.527543041251
"phos","CO100","1.33543638275499","CO100",2,0.437183099,"0.250000001","0.749999999",0.2756,"0.2067",125,807.593361608001
"bglu","QR78","3.85657764589515","QR78",3.25,1.874587629,"0.090909091","0.909090909",0.2722,"0.247454545",125,1948.1242736394
"bglu","CO6","2.65826009425551","CO6",3.22,2.229639175,"0.25","0.75",0.2846,"0.21345",125,1556.72294111941
"bglu","CO100","4.35220661274301","CO100",2,0.437183099,"0.250000001","0.749999999",0.2756,"0.2067",125,2631.95852246191
"lap","QR78","-0.00323974082073434","QR78",3.25,1.874587629,"0.090909091","0.909090909",0.2722,"0.247454545",125,-1.63653329782968
"lap","CO6","-0.0565804488398631","CO6",3.22,2.229639175,"0.25","0.75",0.2846,"0.21345",125,-33.1344863199011
"lap","CO100","-0.0511641006383778","CO100",2,0.437183099,"0.250000001","0.749999999",0.2756,"0.2067",125,-30.9410381219024
"nag","QR78","1.32223040117777","QR78",3.25,1.874587629,"0.090909091","0.909090909",0.2722,"0.247454545",125,667.915799029762
"nag","CO6","2.15511514614703","CO6",3.22,2.229639175,"0.25","0.75",0.2846,"0.21345",125,1262.0725850006
"nag","CO100","2.45659340659341","CO100",2,0.437183099,"0.250000001","0.749999999",0.2756,"0.2067",125,1485.60317283104
"bxyl","QR78","0.26410998552822","QR78",3.25,1.874587629,"0.090909091","0.909090909",0.2722,"0.247454545",125,133.413383823795
"bxyl","CO6","0.155005688282139","CO6",3.22,2.229639175,"0.25","0.75",0.2846,"0.21345",125,90.774003444682
"bxyl","CO100","0.134084938704028","CO100",2,0.437183099,"0.250000001","0.749999999",0.2756,"0.2067",125,81.0866828156918
"bcell","QR78","1.16678164884443","QR78",3.25,1.874587629,"0.090909091","0.909090909",0.2722,"0.247454545",125,589.391906725955
"bcell","CO6","0.780042164441321","CO6",3.22,2.229639175,"0.25","0.75",0.2846,"0.21345",125,456.806139869595
"bcell","CO100","0.744581464872945","CO100",2,0.437183099,"0.250000001","0.749999999",0.2756,"0.2067",125,450.279066807538
"phos","QR44","4.115198560018","QR44",3.1,1.012747253,"0.555555556","0.444444444",0.2785,"0.123777778",125,4155.83336778149
"phos","QR48","5.52576455802262","QR48",3.22,1.111666667,"0.357142857","0.642857143",0.261,"0.167785714",125,4116.682840786
"phos","QR121","0.725271811190666","QR121",1.74,0.294782609,"0.375000002","0.624999998",0.1804,"0.11275",125,804.07074411382
"bglu","QR44","4.19047619047619","QR44",3.1,1.012747253,"0.555555556","0.444444444",0.2785,"0.123777778",125,4231.85431402334
"bglu","QR48","4.29350295320309","QR48",3.22,1.111666667,"0.357142857","0.642857143",0.261,"0.167785714",125,3198.65056658153
"bglu","QR121","1.16352201257862","QR121",1.74,0.294782609,"0.375000002","0.624999998",0.1804,"0.11275",125,1289.93571239315
"lap","QR44","0.0681818181818182","QR44",3.1,1.012747253,"0.555555556","0.444444444",0.2785,"0.123777778",125,68.8550676093675
"lap","QR48","0.0388265746333046","QR48",3.22,1.111666667,"0.357142857","0.642857143",0.261,"0.167785714",125,28.9257155061668
"lap","QR121","-0.00939019001325674","QR121",1.74,0.294782609,"0.375000002","0.624999998",0.1804,"0.11275",125,-10.4104102142536
"nag","QR44","1.18313597386688","QR44",3.1,1.012747253,"0.555555556","0.444444444",0.2785,"0.123777778",125,1194.81864291796
"nag","QR48","1.37716123843989","QR48",3.22,1.111666667,"0.357142857","0.642857143",0.261,"0.167785714",125,1025.98219300712
"nag","QR121","0.487168334058286","QR121",1.74,0.294782609,"0.375000002","0.624999998",0.1804,"0.11275",125,540.097931328477
"bxyl","QR44","0.183217692974848","QR44",3.1,1.012747253,"0.555555556","0.444444444",0.2785,"0.123777778",125,185.02684400956
"bxyl","QR48","0.190783514492754","QR48",3.22,1.111666667,"0.357142857","0.642857143",0.261,"0.167785714",125,142.133312443956
"bxyl","QR121","0.0545469686875416","QR121",1.74,0.294782609,"0.375000002","0.624999998",0.1804,"0.11275",125,60.4733577467202
"bcell","QR44","-1.15157480314961","QR44",3.1,1.012747253,"0.555555556","0.444444444",0.2785,"0.123777778",125,-1162.94582694562
"bcell","QR48","2.18326799714897","QR48",3.22,1.111666667,"0.357142857","0.642857143",0.261,"0.167785714",125,1626.53001341712
"bcell","QR121","1.20283698156682","QR121",1.74,0.294782609,"0.375000002","0.624999998",0.1804,"0.11275",125,1333.5221525131
"phos","AS165","2.06773618538324","AS165",1.96,0.471470588,"0","1",0.2409,"0.2409",125,1072.92247062227
"phos","CO86","0.973364669016843","CO86",1.87,0.383333333,"0","1",0.222,"0.222",125,548.065692013988
"phos","CO61","1.98338150289017","CO61",3.75,1.924796748,"0.235294117","0.764705883",0.2444,"0.186894118",125,1326.54088054966
"bglu","AS165","1.95923261390887","AS165",1.96,0.471470588,"0","1",0.2409,"0.2409",125,1016.62132311585
"bglu","CO86","2.3000515995872","CO86",1.87,0.383333333,"0","1",0.222,"0.222",125,1295.07409886667
"bglu","CO61","2.4671669793621","CO61",3.75,1.924796748,"0.235294117","0.764705883",0.2444,"0.186894118",125,1650.11010362703
"lap","AS165","0.0259533898305085","AS165",1.96,0.471470588,"0","1",0.2409,"0.2409",125,13.4668897003469
"lap","CO86","-0.0122439893143366","CO86",1.87,0.383333333,"0","1",0.222,"0.222",125,-6.89413812744178
"lap","CO61","-0.0587606837606838","CO61",3.75,1.924796748,"0.235294117","0.764705883",0.2444,"0.186894118",125,-39.3007845762459
"nag","AS165","0.726517637407711","AS165",1.96,0.471470588,"0","1",0.2409,"0.2409",125,376.980924350203
"nag","CO86","0.738295880149813","CO86",1.87,0.383333333,"0","1",0.222,"0.222",125,415.707139723994
"nag","CO61","2.71196209016393","CO61",3.75,1.924796748,"0.235294117","0.764705883",0.2444,"0.186894118",125,1813.83590290675
"bxyl","AS165","0.177222022310184","AS165",1.96,0.471470588,"0","1",0.2409,"0.2409",125,91.9582930210585
"bxyl","CO86","0.0923217550274223","CO86",1.87,0.383333333,"0","1",0.222,"0.222",125,51.9829701730981
"bxyl","CO61","0.157788719785139","CO61",3.75,1.924796748,"0.235294117","0.764705883",0.2444,"0.186894118",125,105.533497705596
"bcell","AS165","0.46195652173913","AS165",1.96,0.471470588,"0","1",0.2409,"0.2409",125,239.703467070947
"bcell","CO86","0.361515259048971","CO86",1.87,0.383333333,"0","1",0.222,"0.222",125,203.55588910415
"bcell","CO61","0.463235294117647","CO61",3.75,1.924796748,"0.235294117","0.764705883",0.2444,"0.186894118",125,309.824687819795
"phos","AS8","1.61556918155159","AS8",2.43,0.413839286,"0","1",0.2677,"0.2677",125,754.374851303507
"phos","AS176","6.19000221190002","AS176",3.08,1.226815642,"0.2","0.8",0.3047,"0.24376",125,3174.22988385093
"phos","CO141","0.934813363804549","CO141",2.08,0.346375,"0.222222222","0.777777778",0.2906,"0.226022222",125,516.991955222742
"bglu","AS8","4.15253122945431","AS8",2.43,0.413839286,"0","1",0.2677,"0.2677",125,1938.98544520653
"bglu","AS176","7.79579067121729","AS176",3.08,1.226815642,"0.2","0.8",0.3047,"0.24376",125,3997.67736257861
"bglu","CO141","4.17605177993527","CO141",2.08,0.346375,"0.222222222","0.777777778",0.2906,"0.226022222",125,2309.53606186523
"lap","AS8","0.0347078325735599","AS8",2.43,0.413839286,"0","1",0.2677,"0.2677",125,16.2064963455173
"lap","AS176","0.025030649775235","AS176",3.08,1.226815642,"0.2","0.8",0.3047,"0.24376",125,12.8357040609795
"lap","CO141","-0.0243121442125237","CO141",2.08,0.346375,"0.222222222","0.777777778",0.2906,"0.226022222",125,-13.4456603411565
"nag","AS8","1.10371819960861","AS8",2.43,0.413839286,"0","1",0.2677,"0.2677",125,515.370844045858
"nag","AS176","2.58940470901821","AS176",3.08,1.226815642,"0.2","0.8",0.3047,"0.24376",125,1327.84537507087
"nag","CO141","1.45381567973311","CO141",2.08,0.346375,"0.222222222","0.777777778",0.2906,"0.226022222",125,804.022535300262
"bxyl","AS8","0.209927960378208","AS8",2.43,0.413839286,"0","1",0.2677,"0.2677",125,98.0238888579604
"bxyl","AS176","0.257225433526012","AS176",3.08,1.226815642,"0.2","0.8",0.3047,"0.24376",125,131.90506724135
"bxyl","CO141","0.208123107971746","CO141",2.08,0.346375,"0.222222222","0.777777778",0.2906,"0.226022222",125,115.101020891956
"bcell","AS8","0.907824342398573","AS8",2.43,0.413839286,"0","1",0.2677,"0.2677",125,423.900047814052
"bcell","AS176","1.66544117647059","AS176",3.08,1.226815642,"0.2","0.8",0.3047,"0.24376",125,854.037360759861
"bcell","CO141","0.859266140269392","CO141",2.08,0.346375,"0.222222222","0.777777778",0.2906,"0.226022222",125,475.211094658091
"phos","QR9","-19960","QR9",3.04,1.604545455,"0","1",0.3236,"0.3236",125,-7710135.97033375
"phos","AS18","2.09181636726547","AS18",3,0.438235294,"0","1",0.2179,"0.2179",125,1199.98644290126
"phos","QR106","3.22856221792392","QR106",3.57,2.315154185,"0.142857143","0.857142857",0.3305,"0.283285714",125,1424.60511524591
"bglu","QR9","2.78403755868545","QR9",3.04,1.604545455,"0","1",0.3236,"0.3236",125,1075.41623867639
"bglu","AS18","2.55572314395844","AS18",3,0.438235294,"0","1",0.2179,"0.2179",125,1466.11011011843
"bglu","QR106","4.29971416904859","QR106",3.57,2.315154185,"0.142857143","0.857142857",0.3305,"0.283285714",125,1897.25158936562
"lap","QR9","-0.0376827040194884","QR9",3.04,1.604545455,"0","1",0.3236,"0.3236",125,-14.5560506873796
"lap","AS18","-0.00941422594142259","AS18",3,0.438235294,"0","1",0.2179,"0.2179",125,-5.40054264652512
"lap","QR106","-0.0567437800087298","QR106",3.57,2.315154185,"0.142857143","0.857142857",0.3305,"0.283285714",125,-25.038228723003
"nag","QR9","1.66666666666667","QR9",3.04,1.604545455,"0","1",0.3236,"0.3236",125,643.798928718584
"nag","AS18","1.0348863129737","AS18",3,0.438235294,"0","1",0.2179,"0.2179",125,593.670441127639
"nag","QR106","1.15292807129217","QR106",3.57,2.315154185,"0.142857143","0.857142857",0.3305,"0.283285714",125,508.730238728245
"bxyl","QR9","0.0969452358341247","QR9",3.04,1.604545455,"0","1",0.3236,"0.3236",125,37.4479433846279
"bxyl","AS18","0.125621890547264","AS18",3,0.438235294,"0","1",0.2179,"0.2179",125,72.0639574043506
"bxyl","QR106","0.147592663354987","QR106",3.57,2.315154185,"0.142857143","0.857142857",0.3305,"0.283285714",125,65.1253558072942
"bcell","QR9","0.363012156686177","QR9",3.04,1.604545455,"0","1",0.3236,"0.3236",125,140.22410255183
"bcell","AS18","0.687677809388336","AS18",3,0.438235294,"0","1",0.2179,"0.2179",125,394.49162998413
"bcell","QR106","0.90838240387946","QR106",3.57,2.315154185,"0.142857143","0.857142857",0.3305,"0.283285714",125,400.824308722227
"phos","AS164","3.48940364711681","AS164",3.2,1.320207254,"0.2","0.8",0.326,"0.2608",125,1672.45190141718
"phos","QR27","3.72829417773238","QR27",2.96,2.176428571,"0.285714285","0.714285715",0.2802,"0.200142857",125,2328.52063372188
"phos","AS158","3.57155651083647","AS158",2.67,0.827205882,"0.142857143","0.857142857",0.2673,"0.229114286",125,1948.56711752387
"bglu","AS164","10.3969856008613","AS164",3.2,1.320207254,"0.2","0.8",0.326,"0.2608",125,4983.21779182386
"bglu","QR27","2.95898048586221","QR27",2.96,2.176428571,"0.285714285","0.714285715",0.2802,"0.200142857",125,1848.04277443075
"bglu","AS158","4.27899210686096","AS158",2.67,0.827205882,"0.142857143","0.857142857",0.2673,"0.229114286",125,2334.52929843764
"lap","AS164","0.0753849443969204","AS164",3.2,1.320207254,"0.2","0.8",0.326,"0.2608",125,36.1315876135546
"lap","QR27","0.0157473612529792","QR27",2.96,2.176428571,"0.285714285","0.714285715",0.2802,"0.200142857",125,9.83507573603988
"lap","AS158","-0.00302078298695022","AS158",2.67,0.827205882,"0.142857143","0.857142857",0.2673,"0.229114286",125,-1.6480765122118
"nag","AS164","1.30289065772937","AS164",3.2,1.320207254,"0.2","0.8",0.326,"0.2608",125,624.46829837489
"nag","QR27","1.2568306010929","QR27",2.96,2.176428571,"0.285714285","0.714285715",0.2802,"0.200142857",125,784.958441642574
"nag","AS158","1.28075030750308","AS158",2.67,0.827205882,"0.142857143","0.857142857",0.2673,"0.229114286",125,698.750790415073
"bxyl","AS164","0.5125452079566","AS164",3.2,1.320207254,"0.2","0.8",0.326,"0.2608",125,245.660088169383
"bxyl","QR27","0.0580232092837135","QR27",2.96,2.176428571,"0.285714285","0.714285715",0.2802,"0.200142857",125,36.2386210988494
"bxyl","AS158","0.178753180661578","AS158",2.67,0.827205882,"0.142857143","0.857142857",0.2673,"0.229114286",125,97.5240259906676
"bcell","AS164","2.50107898144152","AS164",3.2,1.320207254,"0.2","0.8",0.326,"0.2608",125,1198.75334616637
"bcell","QR27","0.329951787866613","QR27",2.96,2.176428571,"0.285714285","0.714285715",0.2802,"0.200142857",125,206.072672797544
"bcell","AS158","0.665722379603399","AS158",2.67,0.827205882,"0.142857143","0.857142857",0.2673,"0.229114286",125,363.204315641954
"phos","AS19","2.61582204382004","AS19",2.99,0.414035088,"0.200000001","0.799999999",0.2955,"0.2364",125,1383.1546339996
"phos","QR181","6.63003663003663","QR181",2.84,0.795194805,"0","1",0.4032,"0.4032",125,2055.44290365719
"phos","QR170","4.17195470946871","QR170",1.96,0.586666667,"0.200000001","0.799999999",0.2402,"0.19216",125,2713.85480164232
"bglu","AS19","2.71814187068424","AS19",2.99,0.414035088,"0.200000001","0.799999999",0.2955,"0.2364",125,1437.2577573415
"bglu","QR181","3.39759709416038","QR181",2.84,0.795194805,"0","1",0.4032,"0.4032",125,1053.32251183047
"bglu","QR170","2.86422200198216","QR170",1.96,0.586666667,"0.200000001","0.799999999",0.2402,"0.19216",125,1863.17521985725
"lap","AS19","0.0652985074626866","AS19",2.99,0.414035088,"0.200000001","0.799999999",0.2955,"0.2364",125,34.5275525923681
"lap","QR181","0.0150535236396075","QR181",2.84,0.795194805,"0","1",0.4032,"0.4032",125,4.66689100930292
"lap","QR170","0.0295404814004376","QR170",1.96,0.586666667,"0.200000001","0.799999999",0.2402,"0.19216",125,19.2160708526993
"nag","AS19","12.5290697674419","AS19",2.99,0.414035088,"0.200000001","0.799999999",0.2955,"0.2364",125,6624.93113760676
"nag","QR181","1.81491517436381","QR181",2.84,0.795194805,"0","1",0.4032,"0.4032",125,562.659714274495
"nag","QR170","1.23373983739837","QR170",1.96,0.586666667,"0.200000001","0.799999999",0.2402,"0.19216",125,802.547250597399
"bxyl","AS19","0.0817027477102415","AS19",2.99,0.414035088,"0.200000001","0.799999999",0.2955,"0.2364",125,43.20153749484
"bxyl","QR181","0.189973861090366","QR181",2.84,0.795194805,"0","1",0.4032,"0.4032",125,58.8956662606541
"bxyl","QR170","0.188919796012981","QR170",1.96,0.586666667,"0.200000001","0.799999999",0.2402,"0.19216",125,122.892248655405
"bcell","AS19","0.408523908523909","AS19",2.99,0.414035088,"0.200000001","0.799999999",0.2955,"0.2364",125,216.013064997837
"bcell","QR181","0.45593903293623","QR181",2.84,0.795194805,"0","1",0.4032,"0.4032",125,141.350146619615
"bcell","QR170","0.415988608624898","QR170",1.96,0.586666667,"0.200000001","0.799999999",0.2402,"0.19216",125,270.600416726229
"phos","QR95","6.29949355432781","QR95",3.87,2.5,"0.083333333","0.916666667",0.3469,"0.317991667",125,2476.28090924463
"phos","CO124","1.35054912436925","CO124",3.33,2.168292683,"0.230769231","0.769230769",0.3617,"0.278230769",125,606.757624805171
"phos","QR6","4.65939471714255","QR6",2.13,0.729411765,"0","1",0.2034,"0.2034",125,2863.44316441897
"bglu","QR95","5.85236248743358","QR95",3.87,2.5,"0.083333333","0.916666667",0.3469,"0.317991667",125,2300.51723628719
